date,w.bcpi_BCPI_WEEKLY,w.bcne_BCPI_WEEKLY,w.ener_BCPI_WEEKLY,w.mtls_BCPI_WEEKLY,w.fopr_BCPI_WEEKLY,w.agri_BCPI_WEEKLY,w.fish_BCPI_WEEKLY,v39078_CA.-interest_rate,v121820_U.S.-interest_rate,value_FRED_CPIAUCSL,value_FRED_DFF,value_FRED_GDPC1,value_FRED_GDPPOT,value_FRED_HSN1F,value_FRED_PAYEMS,value_FRED_PCEPILFE,value_FRED_RRSFS,value_FRED_UNRATE,fxusdcad_FXUSDCAD_rsi,rsi_FXUSDCAD_rsi,pmi_ISM_MAN_PMI,index_ISM_NONMAN_NMI,1 mo_USTREASURY_YIELD,canada_bank_sentiment_last_week,canada_bank_sentiment_last_2week,canada_bank_sentiment_last_month,fomc_statement_sentiment_last_week,fomc_statement_sentiment_last_2week,fomc_statement_sentiment_last_month,fomc_meeting_sentiment_last_week,fomc_meeting_sentiment_last_2week,fomc_meeting_sentiment_last_month,fomc_minutes_sentiment_last_week,fomc_minutes_sentiment_last_2week,fomc_minutes_sentiment_last_month,fomc_speech_sentiment_last_week,fomc_speech_sentiment_last_2week,fomc_speech_sentiment_last_month,fomc_presconf_sentiment_last_week,fomc_presconf_sentiment_last_2week,fomc_presconf_sentiment_last_month,fomc_testimony_sentiment_last_week,fomc_testimony_sentiment_last_2week,fomc_testimony_sentiment_last_month
2018-06-04,478.7042857142857,378.7142857142857,1123.8542857142857,588.8071428571429,566.8642857142858,236.64714285714285,1164.9114285714286,1.5,4.75,251.1385,1.7,18653.015868131868,18671.863956043955,598.2,148990.6,110.1192,199079.3,3.98,1.2928,42.26713532513172,59.84,58.760000000000005,1.77,0.2396303323809419,0.24347268538810662,0.2539885988813997,0.3977272727272727,0.38401253918495293,0.3181818181818182,0,0,0,0.12198748999335152,0.1206302820015075,0.11411568364065618,0,0,0,-0.04768877384062329,-0.048512141418704746,-0.05076556847450662,0.1826143790849673,0.17706552706552706,0.1623263888888889
2018-06-05,477.4371428571429,378.7871428571429,1117.9371428571428,589.5685714285714,566.8571428571429,236.4385714285714,1161.7057142857143,1.5,4.75,251.14533333333333,1.7,18654.000428571428,18672.837142857144,598.2666666666667,148992.8,110.1236,199118.06666666668,3.973333333333333,1.2993,41.99823165340396,59.78666666666667,58.64666666666667,1.82,0.23860474191662345,0.2423459803709681,0.25258515929864817,0.4034090909090909,0.3910658307210031,0.3318181818181818,0,0,0,0.1225497618756869,0.12132827468302729,0.1154651361582611,0,0,0,-0.046853643868569245,-0.047594674688842556,-0.04962275903906424,0.18401960784313726,0.1785968660968661,0.16419270833333333
2018-06-06,476.17,378.86,1112.02,590.33,566.85,236.23,1158.5,1.5,4.75,251.15216666666663,1.7,18654.984989010987,18673.81032967033,598.3333333333334,148995.0,110.128,199156.8333333333,3.966666666666667,1.2913,43.10971179462337,59.73333333333333,58.53333333333333,1.81,0.23757915145230504,0.24121927535382956,0.25118171971589665,0.40909090909090906,0.39811912225705326,0.34545454545454546,0,0,0,0.1231120337580223,0.12202626736454707,0.116814588675866,0,0,0,-0.04601851389651519,-0.04667720795898036,-0.048479949603621855,0.18542483660130718,0.18012820512820513,0.16605902777777778
2018-06-07,477.06,379.0057142857143,1115.5742857142857,590.85,566.4014285714286,236.39714285714285,1157.6985714285715,1.5,4.75,251.159,1.7,18655.969549450547,18674.78351648352,598.4,148997.2,110.1324,199195.6,3.96,1.2972,37.26187984090424,59.68,58.42,1.78,0.23655356098798663,0.240092570336691,0.24977828013314513,0.4147727272727273,0.4051724137931034,0.35909090909090907,0,0,0,0.12367430564035767,0.12272426004606685,0.11816404119347093,0,0,0,-0.04518338392446115,-0.04575974122911817,-0.04733714016817948,0.1868300653594771,0.18165954415954416,0.16792534722222222
2018-06-08,477.95,379.1514285714286,1119.1285714285714,591.37,565.9528571428572,236.5642857142857,1156.8971428571429,1.5,4.75,251.16583333333327,1.7,18656.95410989011,18675.7567032967,598.4666666666667,148999.4,110.1368,199234.36666666667,3.953333333333333,1.2962,36.193314881839385,59.626666666666665,58.30666666666667,1.78,0.23552797052366822,0.2389658653195525,0.2483748405503936,0.4204545454545454,0.4122257053291536,0.37272727272727274,0,0,0,0.12423657752269306,0.12342225272758664,0.11951349371107584,0,0,0,-0.0443482539524071,-0.04484227449925598,-0.04619433073273709,0.18823529411764706,0.1831908831908832,0.16979166666666667
2018-06-09,478.84,379.2971428571429,1122.682857142857,591.89,565.5042857142857,236.73142857142855,1156.0957142857144,1.5,4.75,251.17266666666663,1.7,18657.93867032967,18676.72989010989,598.5333333333333,149001.6,110.1412,199273.13333333333,3.9466666666666663,1.2972333333333332,38.50762986540288,59.57333333333333,58.193333333333335,1.7933333333333334,0.2345023800593498,0.23783916030241392,0.2469714009676421,0.42613636363636365,0.41927899686520376,0.38636363636363635,0,0,0,0.12479884940502843,0.12412024540910642,0.12086294622868075,0,0,0,-0.04351312398035305,-0.04392480776939378,-0.045051521297294714,0.18964052287581698,0.18472222222222223,0.1716579861111111
2018-06-10,479.73,379.4428571428571,1126.237142857143,592.4100000000001,565.0557142857143,236.89857142857144,1155.2942857142857,1.5,4.75,251.1795,1.7,18658.92323076923,18677.70307692308,598.6,149003.8,110.1456,199311.9,3.94,1.298266666666667,40.82194484896638,59.52,58.08,1.8066666666666664,0.23347678959503138,0.2367124552852754,0.2455679613848906,0.43181818181818177,0.4263322884012539,0.4,0,0,0,0.12536112128736382,0.1248182380906262,0.12221239874628567,0,0,0,-0.042677994008299004,-0.04300734103953159,-0.043908711861852336,0.1910457516339869,0.18625356125356124,0.17352430555555554
2018-06-11,480.62,379.5885714285714,1129.7914285714287,592.9300000000001,564.6071428571429,237.06571428571428,1154.4928571428572,1.5,4.75,251.18633333333327,1.7,18659.90779120879,18678.676263736263,598.6666666666666,149006.0,110.15,199350.66666666663,3.933333333333333,1.2993,43.13625983252988,59.46666666666667,57.96666666666667,1.82,0.23245119913071297,0.23558575026813686,0.24416452180213907,0.4375,0.4333855799373041,0.41363636363636364,0,0,0,0.1259233931696992,0.125516230772146,0.12356185126389059,0,0,0,-0.04184286403624496,-0.0420898743096694,-0.04276590242640995,0.19245098039215686,0.18778490028490027,0.175390625
2018-06-12,481.51,379.7342857142857,1133.3457142857144,593.45,564.1585714285715,237.23285714285717,1153.6914285714286,1.5,4.75,251.19316666666663,1.7,18660.892351648352,18679.64945054945,598.7333333333333,149008.2,110.1544,199389.4333333333,3.9266666666666663,1.3004,39.51417004048574,59.41333333333333,57.85333333333334,1.81,0.23142560866639456,0.2344590452509983,0.24276108221938755,0.4431818181818181,0.44043887147335425,0.42727272727272725,0,0,0,0.12648566505203457,0.12621422345366579,0.12491130378149551,0,0,0,-0.04100773406419091,-0.04117240757980721,-0.04162309299096757,0.1938562091503268,0.1893162393162393,0.17725694444444445
2018-06-13,482.4,379.88,1136.9,593.97,563.71,237.4,1152.89,1.5,4.75,251.2,1.7,18661.87691208791,18680.62263736264,598.8,149010.4,110.1588,199428.2,3.92,1.2988,39.25182976416381,59.36,57.74,1.82,0.23040001820207615,0.2333323402338598,0.24135764263663606,0.44886363636363635,0.44749216300940436,0.4409090909090909,0,0,0,0.12704793693436997,0.12691221613518555,0.12626075629910044,0,0,0,-0.04017260409213687,-0.040254940849945006,-0.04048028355552519,0.19526143790849673,0.19084757834757834,0.17912326388888888
2018-06-14,480.5685714285714,379.0028571428571,1131.0885714285714,592.52,561.1914285714286,237.22857142857143,1152.89,1.5,4.785714285714286,251.2068333333333,1.9,18662.86147252747,18681.595824175824,598.8666666666667,149012.6,110.1632,199466.96666666667,3.913333333333333,1.3052,39.68705547652903,59.306666666666665,57.626666666666665,1.81,0.22937442773775774,0.23220563521672125,0.23995420305388454,0.45454545454545453,0.45454545454545453,0.45454545454545453,0,0,0,0.12761020881670534,0.12761020881670534,0.12761020881670534,0,0,0,-0.039337474120082816,-0.039337474120082816,-0.039337474120082816,0.19666666666666666,0.19237891737891738,0.18098958333333331
2018-06-15,478.7371428571428,378.1257142857143,1125.277142857143,591.07,558.6728571428572,237.05714285714285,1152.89,1.5,4.821428571428571,251.21366666666663,1.9,18663.84603296703,18682.56901098901,598.9333333333333,149014.8,110.1676,199505.7333333333,3.9066666666666663,1.3177,42.70270270270262,59.25333333333333,57.513333333333335,1.82,0.22834883727343933,0.2310789301995827,0.23855076347113302,0.45454545454545453,0.45454545454545453,0.45454545454545453,0,0,0,0.12761020881670534,0.12761020881670534,0.12761020881670534,0,0,0,-0.039337474120082816,-0.039337474120082816,-0.039337474120082816,0.1980718954248366,0.1939102564102564,0.18285590277777777
2018-06-16,476.9057142857143,377.2485714285714,1119.4657142857145,589.62,556.1542857142857,236.88571428571427,1152.89,1.5,4.857142857142857,251.2205,1.9,18664.830593406597,18683.5421978022,599.0,149017.0,110.172,199544.5,3.9,1.318733333333333,45.0957340319042,59.2,57.400000000000006,1.8266666666666669,0.22732324680912092,0.22995222518244415,0.2371473238883815,0.45454545454545453,0.45454545454545453,0.45454545454545453,0,0,0,0.12761020881670534,0.12761020881670534,0.12761020881670534,0,0,0,-0.039337474120082816,-0.039337474120082816,-0.039337474120082816,0.19947712418300653,0.19544159544159545,0.18472222222222223
2018-06-17,475.0742857142857,376.37142857142857,1113.6542857142858,588.1700000000001,553.6357142857144,236.7142857142857,1152.89,1.5,4.892857142857143,251.22733333333332,1.9,18665.815153846157,18684.515384615384,599.0666666666667,149019.2,110.1764,199583.26666666663,3.893333333333333,1.3197666666666668,47.48876536110578,59.14666666666667,57.28666666666667,1.8333333333333333,0.22629765634480248,0.2288255201653056,0.23574388430562998,0.45454545454545453,0.45454545454545453,0.45454545454545453,0,0,0,0.12761020881670534,0.12761020881670534,0.12761020881670534,0,0,0,-0.039337474120082816,-0.039337474120082816,-0.039337474120082816,0.20088235294117646,0.19697293447293446,0.18658854166666666
2018-06-18,473.24285714285713,375.4942857142857,1107.8428571428572,586.72,551.1171428571429,236.54285714285717,1152.89,1.5,4.928571428571429,251.23416666666668,1.9,18666.799714285717,18685.48857142857,599.1333333333333,149021.4,110.1808,199622.03333333333,3.8866666666666663,1.3208,49.88179669030737,59.09333333333333,57.17333333333333,1.84,0.22527206588048407,0.2276988151481671,0.23434044472287846,0.45454545454545453,0.45454545454545453,0.45454545454545453,0,0,0,0.12761020881670534,0.12761020881670534,0.12761020881670534,0,0,0,-0.039337474120082816,-0.039337474120082816,-0.039337474120082816,0.2022875816993464,0.1985042735042735,0.1884548611111111
2018-06-19,471.4114285714285,374.6171428571429,1102.0314285714287,585.2700000000001,548.5985714285715,236.37142857142857,1152.89,1.5,4.964285714285714,251.241,1.91,18667.784274725276,18686.46175824176,599.2,149023.6,110.1852,199660.8,3.88,1.3276,58.64077669902909,59.04,57.06,1.85,0.22424647541616566,0.22657211013102854,0.23293700514012697,0.45454545454545453,0.45454545454545453,0.45454545454545453,0,0,0,0.12761020881670534,0.12761020881670534,0.12761020881670534,0,0,0,-0.039337474120082816,-0.039337474120082816,-0.039337474120082816,0.20369281045751633,0.20003561253561253,0.19032118055555555
