date,unscheduled,forecast,confcall,ChairPerson,Rate,RateDiff,RateDecision,GDP_date,GDP_value,GDP_diff_prev,GDP_diff_year,GDPPOT_date,GDPPOT_value,GDPPOT_diff_prev,GDPPOT_diff_year,PCE_date,PCE_value,PCE_diff_prev,PCE_diff_year,CPI_date,CPI_value,CPI_diff_prev,CPI_diff_year,Unemp_date,Unemp_value,Unemp_diff_prev,Unemp_diff_year,Employ_date,Employ_value,Employ_diff_prev,Employ_diff_year,PMI_date,PMI_value,PMI_diff_prev,PMI_diff_year,NMI_date,NMI_value,NMI_diff_prev,NMI_diff_year,Rsales_date,Rsales_value,Rsales_diff_prev,Rsales_diff_year,Hsales_date,Hsales_value,Hsales_diff_prev,Hsales_diff_year,Taylor,Balanced,Inertia,Taylor-Rate,Balanced-Rate,Inertia-Rate,Taylor_diff,Balanced_diff,Inertia_diff
1982-10-05,False,False,False,Paul Volcker,9.5,-0.5,-1,1982-04-01,6814.742,-0.548672982050673,-1.6004585645296934,1982-04-01,7243.4317615,0.7636401486200228,2.9524487662729144,1982-08-01,47.577,0.5540421041377618,6.481872825189751,1982-08-01,97.6,0.3602960613269906,6.261334945414459,1982-09-01,-9.95,-0.14999999999999947,-2.45,1982-09-01,89273.0,-169.0,-2248.0,1982-09-01,38.55,0.1999999999999993,-6.850000000000001,,,,,,,,,1982-09-01,444.0,13.357575757575756,24.98982498982499,,,,,,,,,
1982-11-16,False,False,False,Paul Volcker,9.0,-0.5,-1,1982-07-01,6817.195,0.03694962055922832,-1.7832447896898742,1982-07-01,7299.485226999999,0.7738371258558706,3.0390600139547983,1982-09-01,47.7745,0.4152174430043808,6.220337245831116,1982-10-01,97.9,0.2047082906857684,4.986521826131556,1982-10-01,-10.25,-0.2999999999999998,-2.5,1982-10-01,89045.0,-228.0,-2383.5,1982-10-01,39.1,0.5500000000000007,-2.150000000000002,,,,,,,,,1982-10-01,480.5,8.986958986958987,38.5695764909248,,,,,,,,,
1982-12-21,False,False,False,Paul Volcker,8.5,0.0,0,1982-07-01,6817.195,0.03694962055922832,-1.7832447896898742,1982-07-01,7299.485226999999,0.7738371258558706,3.0390600139547983,1982-10-01,48.0145,0.5021174866584784,6.089406009996902,1982-11-01,98.05,0.1537398910935185,4.7548659273226965,1982-11-01,-10.600000000000001,-0.35000000000000053,-2.5,1982-11-01,88846.5,-198.5,-2429.0,1982-11-01,39.300000000000004,0.20000000000000284,1.25,,,,,,,,,1982-11-01,517.0,7.604383229383228,39.928819342314256,6.57945217724894,2.959329721585418,7.354850541762187,-2.595547822751061,-6.215670278414581,-1.8201494582378135,,,
1983-01-14,False,False,True,Paul Volcker,8.5,0.0,0,1982-07-01,6817.195,0.03694962055922832,-1.7832447896898742,1982-07-01,7299.485226999999,0.7738371258558706,3.0390600139547983,1982-11-01,48.254999999999995,0.5013060688605764,5.995869846731689,1982-12-01,97.85,-0.20402962408204436,4.151664631148197,1982-12-01,-10.8,-0.20000000000000018,-2.4000000000000004,1982-12-01,88778.5,-68.0,-2254.5,1982-12-01,41.0,1.6999999999999993,4.050000000000001,,,,,,,,,1982-12-01,537.5,4.729993983152827,29.51527718904304,6.367324457074639,2.6603651351815722,7.059695229722763,-2.4076755429253613,-6.114634864818428,-1.7153047702772364,-0.21212772017430126,-0.2989645864038457,-0.2951553120394239
1983-01-21,False,False,True,Paul Volcker,8.5,0.0,0,1982-07-01,6817.195,0.03694962055922832,-1.7832447896898742,1982-07-01,7299.485226999999,0.7738371258558706,3.0390600139547983,1982-11-01,48.254999999999995,0.5013060688605764,5.995869846731689,1982-12-01,97.85,-0.20402962408204436,4.151664631148197,1982-12-01,-10.8,-0.20000000000000018,-2.4000000000000004,1982-12-01,88778.5,-68.0,-2254.5,1982-12-01,41.0,1.6999999999999993,4.050000000000001,,,,,,,,,1982-12-01,537.5,4.729993983152827,29.51527718904304,6.334586799931814,2.627627478038747,6.98668921162752,-2.348746533401519,-6.055705855294586,-1.6966441217058128,-0.03273765714282462,-0.03273765714282506,-0.07300601809524299
1983-01-28,False,False,True,Paul Volcker,8.5,0.0,0,1982-07-01,6817.195,0.03694962055922832,-1.7832447896898742,1982-07-01,7299.485226999999,0.7738371258558706,3.0390600139547983,1982-11-01,48.254999999999995,0.5013060688605764,5.995869846731689,1982-12-01,97.85,-0.20402962408204436,4.151664631148197,1982-12-01,-10.8,-0.20000000000000018,-2.4000000000000004,1982-12-01,88778.5,-68.0,-2254.5,1982-12-01,41.0,1.6999999999999993,4.050000000000001,,,,,,,,,1982-12-01,537.5,4.729993983152827,29.51527718904304,6.30184914278899,2.594889820895923,6.94201652686561,-2.3231508572110107,-6.030110179104077,-1.682983473134389,-0.03273765714282373,-0.03273765714282417,-0.044672684761909665
1983-02-09,False,False,False,Paul Volcker,8.5,0.0,0,1982-10-01,6805.498,-0.17117650016789376,-1.9995388057729309,1982-10-01,7356.58955,0.782288785231239,3.1019840739436906,1982-12-01,48.421,0.34405283842108014,5.85680969178309,1982-12-01,97.85,-0.20402962408204436,4.151664631148197,1983-01-01,-10.600000000000001,0.20000000000000018,-2.0500000000000007,1983-01-01,88880.5,102.0,-1849.5,1983-01-01,44.400000000000006,3.3999999999999986,6.399999999999999,,,,,,,,,1983-01-01,551.5,2.8757873292820655,36.07827514032918,6.169789452713061,2.407048275566028,6.885192758665095,-2.355210547286939,-6.117951724433973,-1.6398072413349045,-0.13205969007592966,-0.18784154532989517,-0.05682376820051527
1983-03-29,False,False,False,Paul Volcker,8.625,0.125,1,1982-10-01,6805.498,-0.17117650016789376,-1.9995388057729309,1982-10-01,7356.58955,0.782288785231239,3.1019840739436906,1983-01-01,48.664,0.5015573504050392,5.867140971314764,1983-02-01,97.95,0.15342666832552027,3.5961578043061926,1983-02-01,-10.4,0.20000000000000018,-1.6500000000000004,1983-02-01,88953.5,73.0,-1610.5,1983-02-01,50.2,5.800000000000001,11.95,,,,,,,,,1983-02-01,572.0,4.1359136210433265,56.062388326384756,5.742039782829647,1.6817953776614583,6.9727306933507816,-2.757960217170352,-6.818204622338542,-1.527269306649219,-0.4277496698834131,-0.7252528979045696,0.08753793468568638
1983-04-29,False,False,True,Paul Volcker,8.625,0.0,0,1982-10-01,6805.498,-0.17117650016789376,-1.9995388057729309,1982-10-01,7356.58955,0.782288785231239,3.1019840739436906,1983-02-01,48.920500000000004,0.5276190390288902,5.895420089115859,1983-03-01,98.05,0.10209293114589485,3.5374868004223803,1983-03-01,-10.350000000000001,0.04999999999999982,-1.4000000000000004,1983-03-01,89003.5,50.0,-1495.0,1983-03-01,54.150000000000006,3.9499999999999993,16.6,,,,,,,,,1983-03-01,579.0,1.3066979736092237,56.66544575488975,5.76328335844018,1.6844450015206682,7.023687416438566,-2.7971333082264866,-6.875971665145999,-1.5367292502281005,0.021243575610532694,0.002649623859209971,0.05095672308778454
1983-05-24,False,False,False,Paul Volcker,8.75,0.125,1,1983-01-01,6851.709,0.6788969251133349,-0.005850300662291974,1983-01-01,7414.1907235,0.7830022424259591,3.1390561545365236,1983-03-01,49.042,0.2485879899580632,5.723942054790427,1983-04-01,98.44999999999999,0.4077992053090335,3.79514255543822,1983-04-01,-10.25,0.10000000000000053,-1.0999999999999996,1983-04-01,89227.0,223.5,-1065.0,1983-04-01,54.050000000000004,-0.09999999999999787,16.750000000000004,,,,,,,,,1983-04-01,617.0,6.548400964914373,73.77943937027747,5.673698165552903,1.7014659369062626,7.065405109464061,-2.9388018344470983,-6.911034063093737,-1.5470948905359398,-0.08958519288727729,0.01702093538559435,0.041717693025494995
