date,target,prev_decision,GDP_diff_prev,GDP_diff_year,GDPPOT_diff_prev,GDPPOT_diff_year,PCE_diff_prev,PCE_diff_year,CPI_diff_prev,CPI_diff_year,Unemp_value,Unemp_diff_prev,Unemp_diff_year,Employ_value,Employ_diff_prev,Employ_diff_year,PMI_value,PMI_diff_prev,PMI_diff_year,Rsales_diff_prev,Rsales_diff_year,Hsales_diff_prev,Hsales_diff_year,Taylor-Rate,Balanced-Rate,Inertia-Rate,Taylor_diff,Balanced_diff,Inertia_diff,GDP_diff_prev_ma3,GDP_diff_year_ma3,GDPPOT_diff_prev_ma3,GDPPOT_diff_year_ma3,PCE_diff_prev_ma3,PCE_diff_year_ma3,CPI_diff_prev_ma3,CPI_diff_year_ma3,Unemp_value_ma3,Unemp_diff_prev_ma3,Unemp_diff_year_ma3,Employ_value_ma3,Employ_diff_prev_ma3,Employ_diff_year_ma3,PMI_value_ma3,PMI_diff_prev_ma3,PMI_diff_year_ma3,Rsales_diff_prev_ma3,Rsales_diff_year_ma3,Hsales_diff_prev_ma3,Hsales_diff_year_ma3,Taylor-Rate_ma3,Balanced-Rate_ma3,Inertia-Rate_ma3,Taylor_diff_ma3,Balanced_diff_ma3,Inertia_diff_ma3
1983-12-20,0,0,1.9990642943219665,5.737169684511145,0.8083462401043301,3.2038169886043613,0.17688210509579186,4.648507245775037,0.29761904761904484,3.1632653061224434,-8.5,0.3000000000000007,2.3000000000000007,91875.0,355.0,3089.0,66.0,1.5999999999999943,26.799999999999997,0.23541112804203218,2.1458987129702587,1.89873417721519,16.24548736462094,-3.8966662023253473,-6.391093273313251,-1.8538360090030128,-0.714805727664471,-0.714805727664471,0.10722085914967039,1.8641747699905384,3.4790527153346757,0.7930853936100478,3.1755291572390956,0.3658170699136207,4.954365248106797,0.3319085739404465,2.8930402694540107,-8.833333333333334,0.3333333333333333,1.6000000000000003,91547.33333333333,582.0,2588.6666666666665,64.30000000000001,0.9666666666666662,25.166666666666668,0.20000349769027634,2.219597629196419,4.046602963991371,24.771826811538002,-3.6277643638503427,-6.383135600316991,-1.8550296599524516,0.13857550307039812,0.3669016478642999,-0.08927135829075628
1984-01-31,0,0,2.086217479342563,7.899974981110956,0.8345020170040577,3.252688269499674,0.23410375954766807,4.5072811517458256,0.29673590504452163,3.7871033776867993,-8.3,0.1999999999999993,2.5,92230.0,355.0,3459.0,69.9,3.9000000000000057,27.10000000000001,0.23541112804203218,2.1458987129702587,20.031055900621116,48.368522072936656,-4.108505343369165,-6.602932414357069,-1.8220601378464396,-0.21183914104381785,-0.21183914104381785,0.03177587115657321,2.1202980709886012,5.635225849899709,0.8115096728049741,3.2096841555542537,0.2720234578843681,4.760277598357405,0.33092044238851664,3.2342207539302987,-8.533333333333333,0.29999999999999954,2.1333333333333333,91875.0,327.6666666666667,3053.6666666666665,66.76666666666667,2.4666666666666686,26.3,0.20000349769027634,2.219597629196419,8.625719499629644,32.093558701408085,-3.7369529593147353,-6.231380030302638,-1.8777929954546042,-0.10918859546439208,0.15175557001435136,-0.022763335502151705
1984-03-20,0,0,2.086217479342563,7.899974981110956,0.8345020170040577,3.252688269499674,0.334256329113918,3.88900266229777,0.4897159647404506,4.693877551020402,-7.8,0.20000000000000018,2.6000000000000005,93157.0,484.0,4240.0,61.3,0.7999999999999972,6.899999999999999,0.23541112804203218,2.1458987129702587,0.723589001447178,23.843416370106763,-4.419065744356942,-6.296635482160539,-1.868004677675919,-0.31056040098777693,0.3062969321965294,-0.045944539829479325,2.1202980709886012,5.635225849899709,0.8115096728049741,3.2096841555542537,0.21386468710256865,4.2160018448423076,0.4922623918349607,4.257024286416186,-8.033333333333333,0.2333333333333334,2.5000000000000004,92686.66666666667,427.3333333333333,3794.0,63.900000000000006,-1.5666666666666675,16.166666666666668,0.20000349769027634,2.219597629196419,3.3822080678304403,30.313486926604394,-4.066077924832222,-6.224660447753115,-1.8788009328370328,-0.3291249655174884,0.0067195825495236505,-0.0010079373824289917
1984-03-27,1,0,2.086217479342563,7.899974981110956,0.8345020170040577,3.252688269499674,0.334256329113918,3.88900266229777,0.4897159647404506,4.693877551020402,-7.8,0.20000000000000018,2.6000000000000005,93157.0,484.0,4240.0,61.3,0.7999999999999972,6.899999999999999,0.23541112804203218,2.1458987129702587,0.723589001447178,23.843416370106763,-4.419065744356942,-6.296635482160539,-1.868004677675919,0.0,0.0,0.0,2.1202980709886012,5.635225849899709,0.8115096728049741,3.2096841555542537,0.21386468710256865,4.2160018448423076,0.4922623918349607,4.257024286416186,-8.033333333333333,0.2333333333333334,2.5000000000000004,92686.66666666667,427.3333333333333,3794.0,63.900000000000006,-1.5666666666666675,16.166666666666668,0.20000349769027634,2.219597629196419,3.3822080678304403,30.313486926604394,-4.106709000323568,-6.217313730663461,-1.879902940400481,-0.040631075491345925,0.00734671708965573,-0.0011020075634489146
1984-05-22,0,1,1.9547702889620848,8.578275462219514,0.8601541982946154,3.335599458791097,0.37806813061959654,4.419945795040036,0.38872691933915593,4.554655870445344,-7.7,0.09999999999999964,2.499999999999999,93792.0,363.0,4428.0,61.0,2.1000000000000014,6.799999999999997,0.23541112804203218,2.1458987129702587,-0.31201248049922,0.1567398119122257,-4.2079339993033855,-5.545786691166825,-2.3181319963249774,1.3361317450535566,1.8758487909937145,0.6748726813509416,2.013350687542205,7.405140042613872,0.8343341518010011,3.2640349056317106,0.4477091178472636,4.1557328820236465,0.390280181632777,4.71383326077401,-7.766666666666667,0.09999999999999994,2.5333333333333337,93459.33333333333,373.0,4335.666666666667,60.400000000000006,0.16666666666666666,6.233333333333332,0.20000349769027634,2.219597629196419,-2.496907443208919,10.51683058416293,-4.5933185101360205,-6.338957414487579,-2.0641563878268636,0.18839049018754928,0.5533563161758801,0.49074655257361766
1984-07-17,1,0,1.9547702889620848,8.578275462219514,0.8601541982946154,3.335599458791097,0.23114426121243864,4.684235084089014,0.19323671497584816,4.325955734406436,-7.2,0.20000000000000018,2.8999999999999995,94479.0,381.0,4458.0,58.1,-0.5,0.6000000000000014,0.23541112804203218,2.1458987129702587,2.4390243902439024,-3.225806451612903,-4.311500065729918,-5.649352757593357,-2.4525970863609974,0.39643393357346746,0.39643393357346746,0.36553490996397997,2.013350687542205,7.405140042613872,0.8343341518010011,3.2640349056317106,0.35984323655241873,4.565885113922566,0.25852482550739014,4.4050963414022055,-7.433333333333334,0.19999999999999987,2.6999999999999993,94123.0,350.0,4446.666666666667,59.23333333333334,-0.2666666666666657,3.2999999999999994,0.20000349769027634,2.219597629196419,-0.5429522116187528,-3.482861570663278,-4.246022175916201,-5.655837140571662,-2.321624428914252,0.8639630008864856,1.1997869405825847,0.25919862557927864
1984-08-21,0,1,1.7277926627437556,7.996696675409365,0.8845238068948146,3.430785804519026,0.23642494476958237,4.444399571916065,0.38572806171648166,4.308617234468935,-7.5,-0.2999999999999998,1.9000000000000004,94789.0,310.0,4352.0,56.1,-2.0,-7.5,0.23541112804203218,2.1458987129702587,-1.746031746031746,2.145214521452145,-4.755052710229542,-5.676704778333182,-2.598494283250023,0.05644735550037616,0.47264797926017543,0.3541028031109743,1.9229268103494677,8.158315706246611,0.859726674064496,3.3396911776032656,0.3126288412690807,4.574036372881243,0.25752520629983205,4.323083462743402,-7.366666666666667,0.06666666666666672,2.4999999999999996,94455.33333333333,332.3333333333333,4421.333333333333,57.6,-1.6333333333333329,-1.4666666666666661,0.20000349769027634,2.219597629196419,-1.0209586334629284,-2.8200366674833055,-4.265466572770589,-5.506205785756741,-2.439902465469823,0.30000004759005616,0.4690757992593646,0.20116640788887352
1984-10-02,0,0,1.7277926627437556,7.996696675409365,0.8845238068948146,3.430785804519026,0.3291816659287338,4.000957835292245,0.28818443804035676,4.295704295704307,-7.5,0.0,2.0,95032.0,243.0,4903.0,53.0,-3.1000000000000014,-10.100000000000001,0.23541112804203218,2.1458987129702587,-8.40064620355412,-0.8741258741258742,-4.920215315165272,-5.841867383268912,-2.423719892509663,-0.6651626049357304,-0.6651626049357304,-0.3252256092596397,1.9229268103494677,8.158315706246611,0.859726674064496,3.3396911776032656,0.3322470312412054,4.213145451525578,0.2890497382442288,4.3100924215265595,-7.3999999999999995,-0.033333333333333215,2.2666666666666666,94766.66666666667,311.3333333333333,4571.0,55.73333333333334,-1.8666666666666671,-5.666666666666667,0.20000349769027634,2.219597629196419,-2.5692178531139884,-0.6515726014288773,-4.706096221783212,-5.752608477014793,-2.5287753951144483,-0.021185204568178406,0.1730417531863928,0.3305715147998196
1984-11-07,-1,0,0.964063628357004,6.900837083418117,0.8983287572850808,3.5231091369394036,0.15349783184312193,3.740360918991966,0.2873563218390777,4.282868525896411,-7.4,-0.10000000000000053,1.4000000000000004,95629.0,285.0,4109.0,50.8,0.7999999999999972,-13.600000000000009,0.23541112804203218,2.1458987129702587,3.7764350453172204,8.702531645569621,-4.2785464895096466,-5.167634357507242,-2.2248548463739137,-0.3583311743443742,-0.3257669742383298,-0.8011349538642509,1.5488755266876149,7.825269740348998,0.8810022541581702,3.429831466749842,0.3046046602657186,3.978465900550878,0.320422940531972,4.295730018689885,-7.3999999999999995,0.033333333333333215,1.7666666666666666,95335.0,280.0,4369.666666666667,51.26666666666667,-1.7666666666666682,-12.06666666666667,0.20000349769027634,2.219597629196419,4.043546309982173,5.569994906270723,-4.668862347265388,-5.587981644249669,-2.45930275336255,-0.2766550143710651,-0.14926205612376542,-0.24441624713699106
1984-12-18,-1,-1,0.964063628357004,6.900837083418117,0.8983287572850808,3.5231091369394036,0.22414651902371227,3.7893066164070954,0.19029495718363734,4.1543026706231485,-7.2,0.20000000000000018,1.2999999999999998,95982.0,353.0,4107.0,50.3,-0.5,-15.700000000000003,0.23541112804203218,2.1458987129702587,-13.100436681222707,-7.298136645962733,-2.9551279433869517,-3.8442158113845473,-2.0483676282923176,0.07341854612269483,0.07341854612269483,-1.0735127819184038,1.5488755266876149,7.825269740348998,0.8810022541581702,3.429831466749842,0.23560867226518942,3.8435417902304354,0.28656507135841264,4.234348070797524,-7.3,0.09999999999999994,1.5333333333333332,95651.66666666667,316.6666666666667,4104.333333333333,50.366666666666674,-0.9000000000000009,-13.933333333333337,0.20000349769027634,2.219597629196419,2.476949484092644,3.4286579823251038,-3.968378711749967,-4.8726632064637165,-2.2432671856971096,-0.3772941422623566,-0.3624593399918252,-0.8617422101123378
1985-01-18,0,-1,0.964063628357004,6.900837083418117,0.8983287572850808,3.5231091369394036,0.21217624008411395,3.7666013498802497,0.1899335232668593,4.043392504930961,-7.3,-0.09999999999999964,1.0000000000000009,96107.0,125.0,3877.0,50.6,0.30000000000000426,-19.300000000000004,0.23541112804203218,2.1458987129702587,0.0,-22.76843467011643,-2.3641858431772214,-3.253273711174817,-1.949508943323777,-0.03405789979026963,-0.03405789979026963,-0.5261413150314596,1.5488755266876149,7.825269740348998,0.8810022541581702,3.429831466749842,0.19660686365031613,3.76542296175977,0.25409080516767313,4.1545227304757075,-7.3,0.0,1.2333333333333336,95906.0,254.33333333333334,4031.0,50.56666666666667,0.20000000000000048,-16.200000000000006,0.20000349769027634,2.219597629196419,-3.1080005453018287,-7.121346556836514,-3.1851837760686097,-4.078251712968055,-2.0845122430547915,-0.1431939532075308,-0.1319773953932275,-0.7676339462465709
1985-02-13,1,0,0.8208571463863279,5.575799461835692,0.9061330003666632,3.596650057555869,0.3967497043451692,4.102056962025313,0.18957345971564252,3.5259549461312525,-7.3,0.0,0.7000000000000002,96372.0,265.0,3699.0,50.3,-0.30000000000000426,-10.200000000000003,0.23541112804203218,2.1458987129702587,8.040201005025125,-6.657018813314037,-2.0282753300368377,-2.959636103111645,-2.031054584533253,0.46091051314038367,0.41863760806317174,0.04345435879052406,1.1709044791623624,6.824444406887725,0.8963285215155196,3.5168483330047664,0.2776908211509986,3.8859883094375527,0.18993398005537973,3.907883373895121,-7.266666666666667,0.03333333333333351,1.0000000000000002,96153.66666666667,247.66666666666666,3894.3333333333335,50.400000000000006,-0.16666666666666666,-15.06666666666667,0.20000349769027634,2.219597629196419,-1.686745225399194,-12.241196709797734,-2.685967200901811,-3.581161155188337,-2.0165758267217493,0.02421657516679776,0.022090557779717912,-0.4070635836669583
1985-03-26,1,1,0.8208571463863279,5.575799461835692,0.9061330003666632,3.596650057555869,0.5585743055819374,4.334798635888738,0.5676442762535424,3.606237816764136,-7.2,0.09999999999999964,0.5999999999999996,96503.0,131.0,3346.0,49.9,-0.3999999999999986,-11.399999999999999,0.23541112804203218,2.1458987129702587,5.736434108527131,-2.0114942528735633,-1.8041628192417,-2.7355235923165075,-2.1021714611525244,0.3491125107951376,0.3491125107951376,0.05388312338072865,1.1709044791623624,6.824444406887725,0.8963285215155196,3.5168483330047664,0.3891667500037403,4.067818982598101,0.31571708641201474,3.72519508927545,-7.266666666666667,0.0,0.7666666666666669,96327.33333333333,173.66666666666666,3640.6666666666665,50.26666666666667,-0.13333333333333286,-13.633333333333335,0.20000349769027634,2.219597629196419,4.5922117045174184,-10.47898257876801,-2.134262015844075,-3.0487136268879977,-2.0222762893001334,0.30448296283551457,0.28522530607811714,-0.2529226848006054
1985-05-21,0,1,0.9690723005598191,4.555093389343478,0.9024380142056245,3.6400811004176394,0.3495977746034132,4.191873853479574,0.18726591760299893,3.5818005808325295,-7.3,-0.09999999999999964,0.40000000000000036,97038.0,196.0,3246.0,48.2,0.4000000000000057,-12.799999999999997,0.23541112804203218,2.1458987129702587,-7.600596125186289,-2.97339593114241,-1.3605417250368443,-2.25889423029305,-1.9861658654560426,-0.18137890579514426,-0.1483706379765426,-0.5089944043035182,0.917997691767717,5.677243311532429,0.9022999239524562,3.5866134316376375,0.47654506663171725,4.2493689325273305,0.40842569334258494,3.6593752870511698,-7.233333333333333,0.0,0.5333333333333332,96794.33333333333,222.0,3335.0,48.63333333333333,-0.6999999999999981,-11.766666666666666,0.20000349769027634,2.219597629196419,-1.1590217474885367,-0.10156765884255803,-1.93291812135968,-2.8565769652768136,-2.0831801218751447,0.3082883389288389,0.29908110605562843,0.04604061186943387
1985-07-10,-1,0,0.9690723005598191,4.555093389343478,0.9024380142056245,3.6400811004176394,0.34609844162160247,3.945583504515332,0.18691588785046995,3.5748792270531426,-7.4,-0.20000000000000018,-0.20000000000000018,97459.0,147.0,2980.0,47.8,0.6999999999999957,-10.300000000000004,0.23541112804203218,2.1458987129702587,6.489675516224189,14.603174603174605,-1.729977248483208,-2.628329753739414,-1.9307505369390885,-0.36943552344636377,-0.36943552344636377,0.05541532851695408,0.917997691767717,5.677243311532429,0.9022999239524562,3.5866134316376375,0.27123194720767835,3.9879877316243704,0.2815162305415608,3.648922423814172,-7.3,-0.06666666666666672,0.13333333333333344,97269.66666666667,205.66666666666666,3146.6666666666665,47.70000000000001,0.0,-11.533333333333333,0.20000349769027634,2.219597629196419,2.74797270023844,7.291227037018861,-1.8328397684213908,-2.738160685772635,-1.9909425638007712,-0.2665883137283771,-0.24825038716248748,-0.27442910859229386
1985-08-20,1,-1,0.8804663531419341,3.684217504663914,0.8998032656315231,3.6557779018980536,0.3299899325105328,4.0426107802954165,0.1860465116279096,3.4582132564841586,-7.4,0.0,0.09999999999999964,97648.0,189.0,2859.0,47.9,0.10000000000000142,-8.200000000000003,0.23541112804203218,2.1458987129702587,6.094182825484765,23.747980613893375,-1.5940194881040846,-2.5019551466512944,-1.9497067280023064,0.13595776037912355,0.12637460708811954,-0.018956191063217886,0.8901319333626935,4.605036785281028,0.9027914267346037,3.630836353290521,0.2646959998433849,3.9382333738963173,0.21760438191567785,3.565836356614651,-7.333333333333333,-0.03333333333333351,0.033333333333333215,97473.0,203.33333333333334,3017.6666666666665,47.6,-0.10000000000000142,-10.000000000000002,0.20000349769027634,2.219597629196419,7.3128990171287915,16.198352552030787,-1.710149754208705,-2.610631849085134,-1.9304885559705636,-0.14258776356509184,-0.13774894109027702,-0.2048237699475699
1985-09-23,0,1,0.8804663531419341,3.684217504663914,0.8998032656315231,3.6557779018980536,0.2935984390969084,3.9001289776117893,0.18570102135562008,3.3524904214559386,-7.1,0.3000000000000007,0.40000000000000036,97840.0,192.0,2808.0,47.7,-0.19999999999999574,-5.299999999999997,0.23541112804203218,2.1458987129702587,-5.221932114882506,28.04232804232804,-2.057742192129526,-2.9656778506767356,-1.9551483223984896,-0.21372270402544125,-0.21372270402544125,0.2445584056038168,0.8901319333626935,4.605036785281028,0.9027914267346037,3.630836353290521,0.32322893774301464,3.9627744208075124,0.21719942641739454,3.4917067547489165,-7.3,0.03333333333333351,0.09999999999999994,97649.0,176.0,2882.3333333333335,47.80000000000001,0.20000000000000048,-7.9333333333333345,0.20000349769027634,2.219597629196419,2.4539754089421493,22.13116108646534,-1.7627819190442227,-2.666884316275031,-1.9395506858920788,0.005701168497815878,0.0020808661434363884,0.04927120341181723
