date,fxusdcad_FXUSDCAD_rsi,fomc_statement_sentiment_last_week,canada_bank_sentiment_last_week,fomc_testimony_sentiment_last_week
2020-11-23,1.3082,0.0634860395771211,-0.0314227673749637,-0.0310547184773988
2020-11-24,1.3033,0.0621848739495798,-0.0299571972235299,-0.0207665873645255
2020-11-25,1.3003,0.0608837083220385,-0.028491627072096,-0.0104784562516521
2020-11-26,1.3013,0.0595825426944971,-0.0270260569206622,-0.0001903251387787
2020-11-27,1.2985,0.0582813770669558,-0.0255604867692283,0.0100978059740946
2020-11-28,1.2978333333333334,0.0569802114394144,-0.0240949166177945,0.020385937086968
2020-11-29,1.2971666666666666,0.0556790458118731,-0.0226293464663607,0.0306740681998413
2020-11-30,1.2965,0.0543778801843318,-0.0211637763149268,0.0409621993127147
2020-12-01,1.2952,0.0530767145567904,-0.019698206163493,0.0512503304255881
2020-12-02,1.2934,0.0517755489292491,-0.0182326360120591,0.0615384615384615
2020-12-03,1.288,0.0504743833017077,-0.0167670658606253,0.0615384615384615
2020-12-04,1.2801,0.0491732176741664,-0.0153014957091914,0.0615384615384615
2020-12-05,1.2801,0.0478720520466251,-0.0138359255577576,0.0615384615384615
2020-12-06,1.2801,0.0465708864190837,-0.0123703554063237,0.0615384615384615
2020-12-07,1.2801,0.0452697207915424,-0.0109047852548899,0.0615384615384615
2020-12-08,1.2808,0.043968555164001,-0.0094392151034561,0.0615384615384615
2020-12-09,1.2803,0.0426673895364597,-0.0079736449520222,0.0624977586516048
2020-12-10,1.2734,0.0413662239089184,-0.0065080748005884,0.063457055764748
2020-12-11,1.2769,0.040065058281377,-0.0050425046491545,0.0644163528778913
2020-12-12,1.2765,0.0387638926538357,-0.0035769344977207,0.0653756499910346
2020-12-13,1.2761,0.0374627270262944,-0.0021113643462868,0.0663349471041778
2020-12-14,1.2757,0.036161561398753,-0.000645794194853,0.0672942442173211
2020-12-15,1.2722,0.0348603957712117,0.0008197759565808,0.0682535413304644
2020-12-16,1.2753,0.0335592301436703,0.0022853461080146,0.0692128384436076
2020-12-17,1.2718,0.032258064516129,0.0037509162594484,0.0701721355567509
2020-12-18,1.2775,0.032258064516129,0.0052164864108823,0.0711314326698942
2020-12-19,1.2799666666666667,0.032258064516129,0.0066820565623161,0.0720907297830374
2020-12-20,1.282433333333333,0.032258064516129,0.00814762671375,0.0730500268961807
2020-12-21,1.2849,0.032258064516129,0.0096131968651838,0.074009324009324
2020-12-22,1.2908,0.032258064516129,0.0110787670166177,0.0749686211224672
2020-12-23,1.2856,0.032258064516129,0.0125443371680515,0.0759279182356105
2020-12-24,1.2835,0.0329959940965633,0.0140099073194854,0.0768872153487538
2020-12-25,1.28292,0.0337339236769976,0.0154754774709192,0.077846512461897
